DATA_ID,PRED_ID,DATA_AGGR_CODE,PRED_SOURCE_NAME,PRED_DATABASE_NAME,SAMP_TYPE,TOT_PRED_SAMP_EXAM,TOT_W_FD,PCT_W_FD,TOT_WO_FD,PCT_WO_FD,PRED_DEN,PRED_SEX,PRED_SEX_RATIO,PRED_LIFE_HIST_STAGE,PRED_LEN_TYPE_1,PRED_MIN_LEN_1,PRED_MAX_LEN_1,PRED_MN_LEN_1,PRED_LEN_TYPE_2,PRED_MIN_LEN_2,PRED_MAX_LEN_2,PRED_MN_LEN_2,PRED_LEN_TYPE_3,PRED_MIN_LEN_3,PRED_MAX_LEN_3,PRED_MN_LEN_3,PRED_MIN_AGE,PRED_MAX_AGE,PRED_MN_AGE,PRED_MIN_WT,PRED_MAX_WT,PRED_MN_WT,PRED_TOT_WT,BIOMASS_DEN,STOM_PCT_FULL,STOM_COND_INDEX,TOT_FD_BIOMASS,TOT_FD_VOL,PREDATOR_NOTES,POP_TOT_PRED,POP_PRED_DEN,POP_SEX_RATIO,POP_LIFE_HIST_STAGE,POP_LEN_TYPE,POP_MIN_LEN,POP_MAX_LEN,POP_MN_LEN,POP_MIN_AGE,POP_MAX_AGE,POP_MN_AGE,POP_MIN_WT,POP_MAX_WT,POP_MN_WT,POP_TOT_WT,POP_BIOMASS_DEN,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
MAM_2B,Ttru.69,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA,# SE3134 FN MML8717 AREA II,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.70,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,NA,# SE3135 FN MML8718 AREA II,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.71,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,# SE3155 FN SWF8747 AREA IV Length estimated,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.72,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,NA,# SE3171 FN C-510 AREA I,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.73,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1377,NA,# SE3178 FN C-517 AREA I,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.74,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,# SE3264 FN JW-002-87 AREA II,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.75,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,# SE3336 FN MML8802 AREA II,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.76,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,# SE3448 FN MML8715 AREA II,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.77,Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.78,Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area II,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.79,Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area III,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.80,Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Area IV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.81,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,7,7,1,0,0,,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.82,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,11,11,1,0,0,,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.83,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,8,8,1,0,0,,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.84,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,9,9,1,0,0,,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.85,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,16,16,1,0,0,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.86,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,11,11,1,0,0,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.87,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,3,3,1,0,0,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.88,Sex/Location,Tursiops truncatus ,Tursiops truncatus ,Gut Content,6,6,1,0,0,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.89,Raw,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/11/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.90,None,Tursiops truncatus ,Tursiops truncatus ,Gut Content,,76,1,0,0,,,34M:37F:5U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/12/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.91,None,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2B,Ttru.92,None,Tursiops truncatus ,Tursiops truncatus ,Gut Content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/10/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_5G,Ttru.1,Raw,Tursiops truncatus,Tursiops truncatus,Gut Content,1,0,0,1,1,,M,NA,Adult,NA,NA,NA,2044.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead 2-3 days; part of skull exposed; noticeably emaciated around neck. Possible cause of death: No food in stomach (Starvation). ,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/27/2017,Savannah Borrowman,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_5G,Ttru.2,Raw,Tursiops truncatus,Tursiops truncatus,Observation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Observed data. Dolphins following after shrimp boats. ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/27/2017,Savannah Borrowman,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.1,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,CC088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.2,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,GA290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.3,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,GA291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.4,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,GA293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.5,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,U,NA,NA,TL,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,GA297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.6,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,GA298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.7,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,U,NA,NA,TL,NA,NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,GA299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.8,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,GA301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.9,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258,NA,GA302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.10,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,GA304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.11,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,GA311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.12,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,NA,GA312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.13,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,GA313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.14,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,GA314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.15,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,GA315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.16,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,NA,GA334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.17,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,GA335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.18,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,NA,GA344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.19,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,PA183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.20,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,PA189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.21,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,PA192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.22,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,PA195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.23,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1424,NA,PO121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.24,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,U,NA,NA,TL,NA,NA,2380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,PO122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.25,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,2290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,PO123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.26,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,NA,PO125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.27,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,M,NA,NA,TL,NA,NA,1790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,PO127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.28,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<1,NA,PO134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.29,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3382,NA,PO135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
MAM_2H,Ttru.30,Raw,Bottlenose Dolphins ,Tursiops truncatus,Stomach content,1,1,1,0,0,,F,NA,NA,TL,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,PO136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/24/2017,Landrue Richards,7/12/2017,Gavyn Shealy,8/31/2018,James Simons
