DATA_ID,PRED_ID,LOC_ID,LME_NUM,COUNTRY,STATE,GULF_OCTANT,LOCALE_NAME,LOCALE_TYPE,BAY_HIERARC_LEVEL,SAMP_DEP_REALM,LOC_CENTR_LAT,LOC_CENTR_LONG,LOC_POLY_COORDS,PRED_POLY_SHAPEFILE_ID,PRED_CENT_SHAPEFILE_ID,PRED_STAT_SHAPEFILE_ID,LOC_POLY_SOURCE,LOC_POLY_CONF,MAJOR_LOC_NAME,MAJOR_LOC_TYPE,MIN_DEP_LOC,MAX_DEP_LOC,MN_DEP_LOC,MIN_DEP_SAMP,MAX_DEP_SAMP,MN_DEP_SAMP,TIME_ZONE,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,LOC_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
REP_3C,Cmyd.70,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.70,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.71,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.72,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.73,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.74,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.75,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.76,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.76,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.76,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.77,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.77,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.77,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.78,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.79,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.79,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.79,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.80,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.80,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.80,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.81,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.82,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.83,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.83,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.83,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.84,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.85,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.86,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.87,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Gaff.1,44s.1,5,US,TX,WNW,Brownsville,Brackish Creak/Stream,NA,NA,26.010317,-97.540636,"((-97.5488279726999,25.9948607727),(-97.5486920363999,26.0050016114999),(-97.5473326736999,26.0140421029),(-97.5448509323999,26.0268550903),(-97.5391764975999,26.0247920515),(-97.5299328314,26.0064676844),(-97.5406717965999,25.9986484173))",NA,NA,NA,NA,NA,South Texas coastal plain,Coastal plain,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Gaff.1,44s.2,5,US,TX,WNW,Port Bay,Shore/surf zone,3,NA,27.997676,-97.163671,"((-97.1768265142,27.986878131),(-97.1727589479999,27.9984151357999),(-97.1607829901,28.0051933923),(-97.1476115494999,28.0012468774),(-97.1573840482,27.9956681876),(-97.1693506810999,27.9868904249999))",NA,NA,NA,NA,NA,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Gaff.1,44s.3,5,US,TX,NNW,Dickinson Bayou,Brackish Creak/Stream,NA,NA,29.455806,-95.051156,"((-95.0663133431999,29.4455039857),(-95.0740926035999,29.4530307777),(-95.0706351544999,29.461309604),(-95.0611271695999,29.4658250427),(-95.0542122715,29.4673301443),(-95.0438399244,29.4688352235),(-95.0308744904999,29.4650724836),(-95.0300101282,29.4567939643),(-95.0427177685999,29.4449718854999))",NA,NA,NA,NA,NA,Galveston Bay Ecosystem,Brackish Marsh Ecosystem,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Gaff.1,44s.4,5,US,TX,NNW,Dickinson Bay,Shore/surf zone,2,NA,29.480329,-94.93054,"((-94.9470313510999,29.4786176938),(-94.9438091644999,29.4858614316999),(-94.9386229909,29.4888710174999),(-94.9256575569999,29.4903757768999),(-94.9213357457,29.4873662357),(-94.9161495720999,29.4836041836),(-94.9124568606,29.4748553169),(-94.9155204724,29.4692493993),(-94.9310789931,29.4662392309),(-94.9414513402,29.4700019275),(-94.9461669888,29.4718453149))",NA,NA,NA,NA,NA,Galveston Bay Ecosystem,Bay/Lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Gaff.1,44s.5,5,US,TX,NNW,West Bay,Shore/surf zone,2,NA,29.266718,-94.90327,"((-94.9137476670999,29.2738016198),(-94.896113657,29.2776470531999),(-94.8901306892999,29.2750376677999),(-94.8863519729,29.267621156),(-94.8946875676,29.2598448866),(-94.9035136434,29.2562206538),(-94.9099735541,29.2558738283999),(-94.9179987230999,29.2595173152),(-94.9183136160999,29.267621156))",NA,NA,NA,NA,NA,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Gaff.1,44s.6,5,US,TX,WNW,Cedar Bayou,Pass,NA,NA,29.768811,-94.917691,"((-94.9186021011999,29.7812036025),(-94.9079909464999,29.7773823222999),(-94.9074198967,29.7684602369999),(-94.9119882954999,29.7580501330999),(-94.9186021011999,29.7564190157),(-94.9232262140999,29.7593454755),(-94.9289367126,29.7682683725),(-94.9249393637,29.7786774146999))",NA,NA,NA,NA,NA,South Texas coastal waters,Gulf/Ocean Waters,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Fpul.1,44s.1,5,US,TX,WNW,Port Bay,Shore/surf zone,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,CST,1950,9,,,Fall,1951,3,,,Spring,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,3/6/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
ACT_44S,Fpul.1,44s.2,5,US,TX,WNW,Aransas Bay,Shore/surf zone,1,,NA,NA,NA,,,,,,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.3,5,US,TX,WNW,Mustang Slough,Slough,NA,,NA,NA,NA,,,,,,Aransas Bay Ecosytem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.4,5,US,TX,WNW,Slough N of Powderhorn Lake,Slough,NA,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.5,5,US,TX,WNW,Lavaca Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.6,5,US,TX,WNW,Carancahua Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Matagorda Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.7,5,US,TX,NNW,Creek on Galveston Island,Creek,NA,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Intertidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.8,5,US,TX,NNW,Dickinson Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.9,5,US,TX,NNW,Scott Bay,Shore/surf zone,2,,NA,NA,NA,,,,,,Galveston Bay Ecosystem,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
ACT_44S,Fpul.1,44s.10,5,US,TX,NNW,Neches River E of bridge in Orange/Port Arthur Hwy,River,NA,,NA,NA,NA,,,,,,Sabine Lake,Bay/lagoon,,,,,,,,,,,,,,,,,,TNA,WTNA,43,Estuarine,Tidal Riverine Coastal,Subtidal,NA,NA,9/2/2018,James Simons,9/2/2018,James Simons,,
